timestamp,amount,type,source,government_id
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-2189751004
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-8728205718
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-5061684955
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-9735763372
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-9198483799
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-3448685323
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-3117526027
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-1518692702
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-1202844742
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-0040866943
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-8661701656
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-6933591501
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-9732289940
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-0603553004
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-0150736019
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-9450971292
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-2943419649
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-0555880390
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-6757225509
2025-12-19T20:02:03Z,0.47,delivery_status,simulated,GOV-REVENUE-6087780722
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-1184335303
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-8114115383
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-5022555320
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-8270049362
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-1687343812
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-3297646223
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-7158069508
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-6072513322
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-3702624366
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-0842251089
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-9335820398
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-8765601501
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-9674453397
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-8789168557
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-5735924762
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-2816984906
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-5086481960
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-8092632985
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-4031304133
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-9187238606
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-3469632328
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-3979201617
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-1114442692
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-5044903270
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-2884521133
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-8088450750
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-1094816350
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-7958577347
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-9832185261
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-7798634704
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-7701604992
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-9184862295
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-4129275969
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-0855605856
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-6254454131
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-7974429552
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-3341159380
2025-12-19T20:02:04Z,0.47,delivery_status,simulated,GOV-REVENUE-4285254857
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-2716004359
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-7099419446
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-9405430819
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-2622971761
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-0826677205
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-3583594939
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-8732090137
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-8675498588
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-7092755614
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-1596954020
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-0250386963
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-9979654245
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-3163009030
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-6936679031
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-6717948232
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-0761696488
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-3713486675
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-2619891050
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-7973268572
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-4151577426
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-6764281212
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-0967542720
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-4481870170
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-1616986366
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-3467549746
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-9707004838
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-9573750013
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-4657692895
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-1652172925
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-5417064832
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-0244716340
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-8740756340
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-1357939563
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-4247199167
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-1088909036
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-1384607132
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-6242153122
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-9122625058
2025-12-19T20:02:05Z,0.47,delivery_status,simulated,GOV-REVENUE-0556727690
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-5346254771
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-0180047351
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-4133443432
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-1789831481
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-3857467615
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-8909611156
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-3213463486
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-5002363041
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-0898955735
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-7005071026
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-8516476854
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-8683625455
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-8734483701
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-1243569720
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-7985608063
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-4332744299
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-4462621434
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-9073766293
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-9706805210
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-6583314824
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-4402172888
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-4138703074
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-1073618097
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-6572755395
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-1574117662
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-0746252652
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-4338751534
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-8553618740
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-4339114419
2025-12-19T20:02:06Z,0.47,delivery_status,simulated,GOV-REVENUE-9628145727
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-5818725330
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-4877002682
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-2437693302
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-5080501955
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-1513830015
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-3340865756
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-3611702276
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-2258227071
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-1722478700
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-7969204027
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-7700678603
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-0025305247
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-1954061042
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-7093350037
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-4663984210
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-3266800764
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-8884306151
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-3851267152
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-6137511484
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-0311001277
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-9011729012
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-1419435963
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-5560240325
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-3800696798
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-8857692620
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-9381607639
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-5061168498
2025-12-19T20:02:07Z,0.47,delivery_status,simulated,GOV-REVENUE-8163154931
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-1895982362
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-0925335336
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-3070454978
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-7854720994
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-1188491369
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-8847107193
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-3168837040
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-6459382251
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-0749596814
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-2698591713
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-5434249190
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-7166699255
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-7670160248
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-5238370703
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-6310203237
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-1850455662
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-5824693670
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-5905614769
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-9444247823
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-0661486532
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-3734376365
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-4866351040
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-2757738782
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-5834338480
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-3584435882
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-1915820148
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-0553712963
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-4268114938
2025-12-19T20:02:08Z,0.47,delivery_status,simulated,GOV-REVENUE-4701120198
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-8238109212
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-6895904037
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-5770887441
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-2545505846
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-8085936555
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-3204078356
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-6065364417
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-3611786501
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-9374847307
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-5127846394
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-7909152136
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-3846052655
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-2814211205
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-8618585291
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-2987465367
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-3883712214
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-6192455156
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-4931799042
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-2800040281
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-7992210030
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-3826723343
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-9971863666
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-9084426374
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-5801289890
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-6342135870
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-3247135354
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-7673745877
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-2673973139
2025-12-19T20:02:09Z,0.47,delivery_status,simulated,GOV-REVENUE-8024427100
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-8168298456
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-8943091516
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-8227719368
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-5292598102
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-0910466035
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-5902260394
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-2085663878
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-6095325873
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-3258819090
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-1677024405
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-6184968203
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-6376798824
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-5541931019
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-6310390511
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-7431092373
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-8771467465
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-2162619578
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-5810947962
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-9520619657
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-7381695153
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-6080903192
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-1133775756
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-2225504851
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-5603082896
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-3867034458
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-6330920589
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-1400993388
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-5557544615
2025-12-19T20:02:10Z,0.47,delivery_status,simulated,GOV-REVENUE-7301741043
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-3920203683
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-3154722795
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-9328764665
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-5322446610
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-3812870942
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-4803568289
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-0762088658
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-7814046495
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-8292165113
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-3722149583
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-4957610059
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-0854303302
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-3050407815
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-2933692565
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-8083119818
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-2513118197
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-9795844268
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-6723267338
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-4751161704
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-6243544009
2025-12-19T20:02:11Z,0.47,delivery_status,simulated,GOV-REVENUE-7300344827
